dynasty,office,count
宋,皇侄皇孙教授,10
宋,皇后,36
宋,皇城使,66
宋,皇城副使,17
宋,皇城司檢法,1
宋,皇太后,23
宋,皇太妃,1
宋,皇太子,19
宋,皇太子妃,3
宋,皇太子宮小學教授,6
宋,皇太子宮左右春坊司,2
宋,皇子,12
宋,皇子位伴讀,3
宋,皇子位說書,1
宋,皇帝,8
宋,監,1
宋,監...酒稅務,21
宋,監...鹽稅務,6
宋,監...鹽麴商稅務,1
宋,監三省樞密院門,1
宋,監丞,8
宋,監京東抽稅竹箔場,1
宋,監使,5
宋,監修國史,29
宋,監修國史日曆,2
宋,監倉,25
宋,監倉草場,2
宋,監內香藥庫,1
宋,監判官,1
宋,監國子監書庫,6
宋,監在京市易務,2
宋,監在城商稅務,7
宋,監坑冶,2
宋,監太平惠民北局,1
宋,監太平惠民局,3
宋,監察御史,295
宋,監察御史分司西京,1
宋,監察御史裏行,26
宋,監尚書省六部門,2
宋,監嶽廟,52
宋,監左右廂店宅務,1
宋,監左藏封樁庫,1
宋,監左藏庫,7
宋,監左藏東庫,4
宋,監左藏西庫,2
宋,監市舶務,7
宋,監庫務,7
宋,監弩劒箭庫,1
宋,監戶部酒庫,3
宋,監打套局門,1
宋,監折博務,1
宋,監新衣庫,1
宋,監某地戶部贍軍酒庫所糴場,2
宋,監某地都稅院,3
宋,監某地鹽場,4
宋,監某州支鹽倉,3
宋,監某州比較務,6
宋,監某縣戶部犒賞庫,2
宋,監某路經略安撫司庫,1
宋,監榷貨務都茶場,12
宋,監牧使,6
宋,監當官,66
宋,監登聞檢院,3
宋,監登聞鼓院,12
宋,監秘閣圖書,1
宋,監稅,96
宋,監簿,1
宋,監糧料院,13
宋,監綾錦院,1
宋,監縣稅務,1
宋,監臨安鹽倉,1
宋,監茶,9
宋,監茶鹽務,1
宋,監行在太平惠民和劑局,3
宋,監行在文思院,1
宋,監行在諸司糧料院,2
宋,監行在贍軍北酒庫,1
宋,監製造御前軍器所,1
宋,監西染院,1
宋,監贍軍酒庫,6
宋,監車輅院門,1
宋,監軍,8
宋,監軍使,1
宋,監軍器什物庫,1
宋,監軍器衣甲庫,1
宋,監軍資庫,1
宋,監轉運司造船廠,2
宋,監都作院,3
宋,監都進奏院,10
宋,監酒,112
宋,監鎮,15
宋,監門,3
宋,監門衛大將軍,1
宋,監門衛將軍,2
宋,監鹽,44
宋,監鹽倉,1
宋,監鹽酒稅務,11
宋,直史館,118
宋,直學,4
宋,直學士,11
宋,直學士院,55
宋,直寶文閣,68
宋,直寶章閣,51
宋,直寶謨閣,55
宋,直徽猷閣,103
宋,直敷文閣,68
宋,直昭文館,37
宋,直煥章閣,51
宋,直睿思殿,3
宋,直秘閣,582
宋,直翰林醫官院,6
宋,直舍人院,7
宋,直華文閣,46
宋,直講,10
宋,直閣,3
宋,直院,2
宋,直集賢院,63
宋,直顯謨閣,72
宋,直館,2
宋,直龍圖閣,294
宋,相國,4
宋,督府幹辦架閣,3
宋,督視軍馬,4
宋,督視軍馬府參謀軍事,1
宋,睦親宅小學教授,2
宋,睦親宅講書,2
宋,睦親宅都講,1
宋,知三省樞密院事,1
宋,知入內內侍省事,2
宋,知制誥,120
宋,知北京留守司事,5
宋,知北外都水監丞司公事,2
宋,知南京留守司事,7
宋,知南外宗正事,12
宋,知司天監事,1
宋,知司錄參軍事,2
宋,知城,1
宋,知大宗正司丞事,39
宋,知大宗正司事,15
宋,知太常寺,1
宋,知太常禮院,5
宋,知太醫局丞公事,1
宋,知宗正丞事,2
宋,知宗正寺事,2
宋,知客省事,1
宋,知審刑院事,10
宋,知審官東院事,2
宋,知審官西院事,2
宋,知審官院事,7
宋,知州,6
宋,知州帶馬步軍都總管,4
宋,知府,1
宋,知府帶馬步軍都總管,5
宋,知東上閤門事,1
宋,知某州軍州事,17632
宋,知某州軍府事,21
宋,知某府軍府事,3292
宋,知某監事,12
宋,知某縣事,5797
宋,知某軍事,2340
宋,知樞密院事,87
宋,知班官,2
宋,知砦,6
宋,知禮部貢舉事,13
宋,知縣,4
宋,知縣丞事,15
宋,知縣事兼軍使,13
宋,知臨安軍府事,58
宋,知西京教門事,1
宋,知西京留守司事,10
宋,知西外宗正事,7
宋,知諫院,30
宋,知譯經院,1
宋,知貢舉,2
宋,知軍,2
宋,知軍府事,1
宋,知通進銀臺司公事,2
宋,知通進銀臺司兼門下封駁公事,1
宋,知都水監丞公事,1
宋,知都水監主簿公事,1
宋,知錄事參軍事,8
宋,知閤門事,19
宋,知閤門事兼客省四方館事,2
宋,知關,1
宋,知陵臺令兼永安縣事,1
宋,砦主,5
宋,砦官,1
宋,碩人,65
宋,磨勘京朝官院,25
宋,磨勘司,1
宋,磨勘諸路提點刑獄司,63
宋,礼儀使,3
宋,祕書監監卿,1
宋,祗應,1
宋,神武軍將軍,1
宋,神衛左廂都指揮使,1
宋,祠祿官,13
宋,祠部郎中,2
宋,祠部郎官,1
宋,祥源觀使,1
宋,禁軍左指揮使,1
宋,福建路提舉市舶司,1
宋,禦前忠銳第一將,1
宋,禮儀使,10
宋,禮儀詳定使,25
宋,禮儀院,91
宋,禮記博士,22
宋,禮賓使,18
宋,禮賓副使,32
宋,禮部,16
宋,禮部侍郎,14
宋,禮部司郎官,15
宋,禮部員外郎,5
宋,禮部尚書,67
宋,禮部郎官,12
宋,秉義郎,19
宋,秘書丞,347
宋,秘書少監,3
宋,秘書監,4
宋,秘書監修撰,1
宋,秘書監少,1
宋,秘書省少監,69
宋,秘書省校書郎,151
宋,秘書省檢閱文字,1
宋,秘書省正字,33
宋,秘書省監,211
宋,秘書省著作郎,183
宋,秘書省讀書,4
宋,秘書郎,10
宋,秘閣,95
宋,秘閣修撰,185
宋,秘閣校勘,6
宋,秘閣校理,61
宋,秦王,1
宋,端明殿大學士,1
宋,端明殿學士,192
宋,符寶郎,3
宋,算學博士,1
宋,管内安撫使,1
宋,管勾兖州仙源縣景靈宮太極觀公事,1
宋,管勾北京留守司御史臺公事,1
宋,管勾南京留守司御史臺公事,1
宋,管勾太學公事,2
宋,管勾學事,2
宋,管勾安撫司公事,1
宋,管勾宮觀,10
宋,管勾尚書六部架閣庫,1
宋,管勾市舶司使臣,1
宋,管勾廟事,1
宋,管勾敦宗院,1
宋,管勾文字,1
宋,管勾本州駐泊兵馬公事,2
宋,管勾機宜文字,5
宋,管勾沿邊安撫司公事,1
宋,管勾神霄玉清萬壽宮,2
宋,管勾秦鳳路軍馬事,1
宋,管勾經略安撫司公事,1
宋,管勾西京留守司御史臺公事,4
宋,管勾轉運使計度糧草公事,1
宋,管轉運司事,1
宋,節制司準備差遣,1
宋,節制軍馬,26
宋,節度使,674
宋,節度使、同中書門下平章事,14
宋,節度使、開府儀同三司,7
宋,節度使從事,1
宋,節度使掌書記,7
宋,節度使推官,1
宋,節度使行軍司馬,1
宋,節度判官,15
宋,節度副使,5
宋,節度掌書記,8
宋,節度推官,211
宋,節度行軍司馬,3
宋,節度觀察留後,114
宋,節級,1
宋,節院使,2
宋,簽書...事,3
宋,簽書判官廳,10
宋,簽書判官廳公事,18
宋,簽書樞密院事,137
宋,簽書樞密院河西北兩房,1
宋,簽書節度判官廳,1
宋,簽書節度判官廳公事,65
宋,簽署判官廳公事,8
宋,籍田司令,8
宋,糾察在京刑獄,2
宋,紅霞帔,2
宋,紫虛大夫,1
宋,給事中,5
宋,給事郎,3
宋,統制,64
宋,統領,27
宋,經制使,3
宋,經制副使,2
宋,經制盜賊事,1
宋,經略使,7
宋,經略使司,1
宋,經略司統制官,1
宋,經略安撫使,119
宋,經略安撫使司,1
宋,經略安撫使司準備差遣,3
宋,經略安撫使司準備指使,1
宋,經略安撫使司管勾（主管）機宜文字,8
宋,經略安撫制置使,1
宋,經略安撫制置使司,1
宋,經略安撫副使,2
宋,經略安撫司勾當公事,3
宋,經略安撫司參議官,19
宋,經略安撫司幹辦公事,11
宋,經略安撫沿邊招討使,6
宋,經略安撫都總管司管勾機宜文字,1
宋,經筵官,2
宋,緣邊安撫使,5
宋,緣邊安撫副使,4
宋,緣邊都巡檢使,4
宋,緣邊都監,2
宋,編修三司條例官,1
宋,編修中書條例,1
宋,編修官,10
宋,編修會要所檢閱文字,1
宋,編修會要所編修,1
宋,編校史館書籍,2
宋,編校昭文館書籍,1
宋,編校集賢院書籍,2
宋,編類聖政所,1
宋,縂兵馬,1
宋,縣丞,890
宋,縣主,2
宋,縣主簿,1247
宋,縣令,1447
宋,縣佐,10
宋,縣侯,1
宋,縣兵馬監押,3
宋,縣兵馬都監,2
宋,縣君,222
宋,縣太君,72
宋,縣學教授,9
宋,縣學教諭,2
宋,縣學諭,3
宋,縣學長,1
宋,縣尉,1408
宋,縣尹,10
宋,縣開國子,1
宋,縣開國男,1
宋,總屬,2
宋,總領,66
宋,總領四川財賦軍馬錢糧、專一報發御前軍馬文字,7
宋,總領四川財賦軍馬錢糧所,1
宋,總領官,14
宋,總領所幹辦公事,7
宋,總領浙西江東財賦、淮東軍馬錢糧、專一報發御前軍馬文字,6
宋,總領淮南軍馬錢糧所,2
宋,總領淮東軍馬錢糧,1
宋,總領淮西、江東軍馬錢糧、專一報發御前軍馬文字,10
宋,總領淮西江東軍馬錢糧所,1
宋,總領湖廣江西京西路財賦湖北京西軍馬錢糧所,1
宋,總領財賦,2
宋,美人,8
宋,群牧使,30
宋,群牧判官,21
宋,群牧制置使,6
宋,群牧副使,5
宋,群牧都監,1
宋,義勇,1
宋,羽林大將軍,2
宋,翊衛大夫,7
宋,翰林使,1
宋,翰林侍書,1
宋,翰林侍講,1
宋,翰林侍講學士,6
宋,翰林侍讀學士,48
宋,翰林司藝,1
宋,翰林國史院學士,1
宋,翰林國史院檢閱,1
宋,翰林圖畫院待詔,98
宋,翰林圖畫院祗候,11
宋,翰林圖畫院藝學,8
宋,翰林天文院（局）學生,1
宋,翰林學士,169
宋,翰林學士、知制誥,17
宋,翰林學士承旨,25
宋,翰林待制,3
宋,翰林待詔,16
宋,翰林御書院書學祗候,9
宋,翰林御書院書寫待詔,1
宋,翰林御書院翰林待詔,9
宋,翰林御書院翰林書藝學,9
宋,翰林承旨學士,4
宋,翰林書藝局直長,3
宋,翰林檢閱,1
宋,翰林權直,2
宋,翰林直學士,2
宋,翰林醫學,3
宋,翰林醫官,27
宋,翰林醫官使,7
宋,翰林醫官副使,11
宋,翰林醫正,7
宋,翰林醫痊,1
宋,翰林院,1
宋,翰林院天文官,3
宋,考功司郎官,18
宋,考功員外郎,3
宋,考試官,5
宋,考課院,3
宋,耆長,1
宋,職方,7
宋,職方司,1
宋,職方員外郎,4
宋,職方郎官,3
宋,肅政廉訪司僉事,1
宋,膳部員外郎,1
宋,膳部郎中,1
宋,臨安府學教授,3
宋,臨安府少尹,2
宋,臨安府尹,3
宋,臨安府推官,1
宋,臨安府行宮留守,1
宋,臺諫官,1
宋,興中府尹,1
宋,興國公,1
宋,舍人,1
宋,舍人院,110
宋,茶司幹官,1
宋,茶酒庫副使,1
宋,荊湖南路鎮撫大使,1
宋,莊宅使,18
宋,莊宅副使,18
宋,華文殿修撰,1
宋,華文閣學士,20
宋,華文閣待制,23
宋,華文閣直學士,15
宋,萬夀觀使,4
宋,著作佐郎,388
宋,著作郎,2
宋,著作郎佐,1
宋,蘭臺大夫,2
宋,虞部,1
宋,虞部司,1
宋,虞部司郎官,2
宋,虞部員外郎,2
宋,虞部郎中,2
宋,蠲納司,1
宋,行中書省參政,1
宋,行宮留守,4
宋,行營兵馬都監,30
宋,行營都部署（總管）,8
宋,行營馬步軍都監,1
宋,衙內指揮使,4
宋,衙內都指揮使,17
宋,衙內都虞候,2
宋,衙前,1
宋,衛國公,2
宋,衛大將軍,2
宋,衛尉寺丞,88
宋,衛尉寺主簿,3
宋,衛尉寺卿,10
宋,衛尉寺少卿,28
宋,衣庫使,1
宋,衣庫副使,1
宋,補闕,1
宋,裝界待詔,1
宋,裨將,11
宋,製撰文字,1
宋,西上閤門使,57
宋,西上閤門副使,17
宋,西京作坊使,30
宋,西京作坊副使,6
宋,西京左藏庫使,24
宋,西京左藏庫副使,76
宋,西京留守,1
宋,西京留守司御史臺,1
宋,西京糧料院使,1
宋,西作坊使,3
宋,西染院使,5
宋,西染院副使,8
宋,西班殿侍,1
宋,西綾錦副使,2
宋,西道都總管,1
宋,西頭供奉官,57
宋,親王府侍講,3
宋,親王府侍讀,2
宋,親王府直講,10
宋,親王府翊善,10
宋,親王府記室參軍事,12
宋,親王府贊讀,9
宋,親王諸宮司都監,1
宋,親衛大夫,11
宋,親衛郎,1
宋,親賢宅直講,1
宋,觀察使,121
宋,觀察判官,44
宋,觀察副使,1
宋,觀察押牙,1
宋,觀察推官,114
宋,觀察支使,23
宋,觀文殿修撰,1
宋,觀文殿大學士,57
宋,觀文殿學士,76
宋,言事御史,1
宋,訓導,1
宋,訓武郎,14
宋,記室參軍,6
宋,試大理評事,7
宋,試秩（試銜）,1
宋,試銜知縣令,1
宋,試銜知縣令、知錄事參軍,2
宋,詳定一司敕令,3
宋,詳定一司敕令所刪定官,39
宋,詳定官制所,1
宋,詳定省曹寺監條貫所刪定官,1
宋,詳定編修三司敕令所刪定官,2
宋,詳定軍馬司敕例刪修官,1
宋,說書,6
宋,課績院,13
宋,諫官,4
宋,諫議大夫,13
宋,諭德,2
宋,諸司使副,2
宋,諸司副使,2
宋,諸司審計,2
宋,諸司正使,4
宋,諸司計院,1
宋,諸王,4
宋,諸王宮大小學教授,59
宋,諸王府侍講,2
宋,諸王府翊善,4
宋,諸班直,1
宋,諸班都知,1
宋,諸直副指揮使,1
宋,諸直指揮使,1
宋,諸衛上將軍,15
宋,諸衛將軍,1
宋,諸路回易總領司主管文字,1
宋,諸路總管府儒學提舉,1
宋,諸路總管府儒學教授,5
宋,諸路總管府推官,1
宋,諸道兵馬副元帥,1
宋,謀議司詳議官,1
宋,講書,5
宋,講議司國用檢討文字,1
宋,講議司檢討文字,1
宋,講議司賦調檢討文字,1
宋,譯經使兼潤文,1
宋,議幕,5
宋,議禮局檢討官,1
宋,護軍,11
宋,豫國公,1
宋,貢士,19
宋,貴妃,17
宋,賀契丹正旦使,1
宋,賀契丹生辰使,1
宋,賀金國正旦使,6
宋,賀金國正旦副使,1
宋,賀金國生辰使,2
宋,資善堂直講,5
宋,資善堂翊善,2
宋,資善堂說書,1
宋,資善堂贊讀,1
宋,資德大夫,1
宋,資政殿大學士,84
宋,資政殿學士,163
宋,賓僚,1
宋,賜紫,44
宋,賜緋,45
宋,賢妃,14
宋,賢良方正,16
宋,賦閑,1
宋,贊善大夫,33
宋,走馬承受公事,9
宋,起居舍人,9
宋,起居郎,148
宋,起居院,1
宋,路兵馬鈐印,4
宋,路分兵馬副都監,4
宋,路分兵馬都監,7
宋,路分兵馬鈐轄,49
宋,路分馬步軍副總管,10
宋,路分馬步軍副部署,5
宋,路分馬步軍總管,36
宋,路分馬步軍部署,2
宋,路同提點刑獄公事,2
宋,路察訪使,3
宋,路招捕使,2
宋,路提舉,1
宋,路提舉學事司,1
宋,路提舉學事官,27
宋,路提舉市舶司,39
宋,路提舉鹽事司,1
宋,路提點刑獄公事,801
宋,路監司,2
宋,路轉運使,14
宋,路駐泊兵馬都監,12
宋,軍事判官,97
宋,軍事判官，京府、留守、節度、觀察推官,1
宋,軍事推官,151
宋,軍使,17
宋,軍倅,1
宋,軍兵馬監押,3
宋,軍判官,6
宋,軍器庫使,5
宋,軍器庫副使,5
宋,軍器監,5
宋,軍器監丞,22
宋,軍器監主簿,32
宋,軍器監少監,34
宋,軍器監監,39
宋,軍將,1
宋,軍左押衙,11
宋,軍掌書記,2
宋,軍節度推官,2
宋,軍都指揮使,12
宋,軍都虞候,5
宋,軍頭司散指揮使,1
宋,輕車都尉,197
宋,輦運使,1
宋,轉運使,1175
宋,轉運使兼按察使,8
宋,轉運使司,8
宋,轉運使司準備差遣,1
宋,轉運副使,635
宋,轉運副使計度,2
宋,轉運司主管帳司,4
宋,轉運司主管文字,14
宋,轉運司判官,802
宋,轉運司勾當公事,4
宋,轉運司幹辦公事,40
宋,轉運司物料官,1
宋,轉運司管勾帳司,1
宋,轉運司管勾文字,6
宋,轉運通判官,1
宋,辟雍博士,9
宋,辟雍司業,2
宋,辟雍正,2
宋,辟雍錄,6
宋,迪功郎,397
宋,述古殿大學士,1
宋,述古殿學士,6
宋,述古殿直學士,3
宋,通仕郎,13
宋,通侍大夫,1
宋,通判,891
宋,通判某州軍州事,1105
宋,通判某府軍府事,209
宋,通判某軍事,107
宋,通判臨安軍府事,12
宋,通判西京留守司,2
宋,通判開封府事,1
宋,通奉大夫,49
宋,通引官,1
宋,通政大夫,1
宋,通直郎,205
宋,通議大夫,88
宋,進勇副尉,1
宋,進奏官,1
宋,進奏院,1
宋,進武副尉,3
宋,進武校尉,10
宋,進義副尉,1
宋,進義校尉,4
宋,運管,1
宋,道史檢討官,1
宋,道節度使,1
宋,道行営都統,1
宋,遙郡刺史,60
宋,遙郡團練使,29
宋,遙郡承宣使,2
宋,遙郡節度觀察留後,1
宋,遙郡觀察使,4
宋,遙郡防禦使,25
宋,郊廟齋郎,2
宋,郊社齋郎,36
宋,郎,1
宋,郎中,14
宋,郎官,9
宋,郎將,2
宋,郡主,4
宋,郡伯,3
宋,郡侯,1
宋,郡公,46
宋,郡判官,1
宋,郡別駕,8
宋,郡博士,4
宋,郡司戶參軍,10
宋,郡司戶參軍書佐,1
宋,郡司法參軍,1
宋,郡司法參軍書佐,4
宋,郡司馬,4
宋,郡君,97
宋,郡太君,30
宋,郡太夫人,36
宋,郡夫人,375
宋,郡守,6
宋,郡戶掾,3
宋,郡王,42
宋,郡王府教授,5
宋,郡王府記室參軍,1
宋,郡王府都監,1
宋,郡通守,3
宋,郡開國侯,2
宋,郡開國公,1
宋,郡馬,1
宋,部使者,1
宋,部將,4
宋,部署,9
宋,都團練觀察處置等使,1
宋,都大提擧兵船,4
宋,都大提舉在京諸司庫務,3
宋,都大提舉成都府利州秦鳳熙河等路茶場司,1
宋,都大提舉成都府利州等路茶事兼提舉四川等路買馬監牧公事,5
宋,都大提舉成都府利州陝西等路兼提舉陝西等路買馬公事,2
宋,都大提舉茶馬司,8
宋,都大提舉諸司官,1
宋,都大提舉輦運,2
宋,都大提點(江淮荊浙福建廣南路)坑冶鑄錢司,1
宋,都大提點坑冶鑄錢公事,47
宋,都大提點坑冶鑄錢司幹辦公事,5
宋,都大提點鑄錢等公事,1
宋,都官司郎官,23
宋,都官員外郎,3
宋,都官郎中,2
宋,都巡檢使,48
宋,都押衙,2
宋,都指揮使,8
宋,都排陣使,2
宋,都水監,2
宋,都水監丞,37
宋,都水監主簿,7
宋,都水監使者,17
宋,都監,48
宋,都督,13
宋,都督府主管機宜文字,1
宋,都督府參謀官,1
宋,都督府參謀軍事,1
宋,都督府參議官,5
宋,都督府參議軍事,8
宋,都督府參贊軍事,4
宋,都督府參軍,4
宋,都督府幹辦公事,1
宋,都督府提擧親兵,1
宋,都督府記室參軍,1
宋,都督府隨軍轉運使,1
宋,都知,12
宋,都知兵馬使,3
宋,都統,13
宋,都統制,91
宋,都總管司,8
宋,都總管司準備差遣,1
宋,都總管司走馬承受公事,3
宋,都虞候,10
宋,都轉運使,64
宋,都進奏院,6
宋,都部署司,2
宋,都院,1
宋,都頭,1
宋,鄂公,1
宋,鄴都留守判官,1
宋,酒坊副使,3
宋,醫人,12
宋,醫學博士,3
宋,醫學正,1
宋,醴泉觀使,20
宋,里正,2
宋,金吾衛大將軍,2
宋,金吾衛長史,5
宋,金國告哀使,1
宋,金紫光祿大夫,15
宋,金部司郎官,15
宋,金部員外郎,1
宋,鈐轄,35
宋,鈐轄司幹辦公事,2
宋,銀酒監武,11
宋,銀青光祿大夫,54
宋,銀青榮祿大夫,1
宋,錄事[門下、中書、尚書省],6
宋,錄事參軍,7
宋,錄事參軍事,39
宋,鎮撫,1
宋,鎮撫使,24
宋,鎮撫使司參議官,1
宋,鎮撫使司措置營田官,1
宋,鎮撫使司統制官,3
宋,鎮節度使從事,1
宋,鎮軍大將軍,1
宋,鐵騎都虞候,2
宋,鑄錢監,3
宋,長公主,10
宋,長史,2
宋,長帝姬,1
宋,長行,2
宋,門下侍郎,35
宋,門下省給事中,244
宋,開國伯,22
宋,開國侯,20
宋,開國公,15
宋,開國子,4
宋,開國男,25
宋,開國縣公,4
宋,開國郡公,1
宋,開封府倉曹參軍事,2
宋,開封府兵曹參軍事,2
宋,開封府刑曹參軍事,1
宋,開封府判官,4
宋,開封府功曹參軍事,3
宋,開封府司錄參軍事,5
宋,開封府士曹參軍事,2
宋,開封府學博士,1
宋,開封府少尹,5
宋,開封府尹,16
宋,開封府左軍巡判官,2
宋,開封府左軍巡院,1
宋,開封府戶曹參軍事,3
宋,開封府推官,47
宋,開封府法曹參軍事,1
宋,開封府管勾架閣官,1
宋,開封府諸曹參軍事,1
宋,開府儀同三司,18
宋,閑廄使,2
宋,閑廄副使,1
宋,閣學士,3
宋,閤職,2
宋,閤門,2
宋,閤門使,5
宋,閤門副使,1
宋,閤門宣贊舍人,57
宋,閤門承受,1
宋,閤門看班祗候,5
宋,閤門祗候,107
宋,閤門舍人,22
宋,閤門通事舍人,43
宋,防御使,2
宋,防御判官,1
宋,防禦、團練、軍事推官，軍、監判官,1
宋,防禦使,143
宋,防禦判官,16
宋,防禦推官,32
宋,陝西節制使,1
宋,陝西路制置解鹽使,2
宋,院長,1
宋,陵使,1
宋,陵巡檢,1
宋,陵臺令,1
宋,陵都監,2
宋,陸路發運使,1
宋,隊將,5
宋,隨軍轉運使,2
宋,隨軍轉運判官,2
宋,隴右都護,1
宋,集禧觀使,4
宋,集英殿修撰,193
宋,集賢學士,1
宋,集賢學士判院事,1
宋,集賢校理學士,2
宋,集賢殿修撰,127
宋,集賢殿大學士,5
宋,集賢殿學士,4
宋,集賢殿崇文館大學士,1
宋,集賢殿直學士,3
宋,集賢直學士,1
宋,集賢院大學士,3
宋,集賢院學士,41
宋,集賢院校理,93
宋,雲騎尉,3
宋,雲騎軍,1
宋,雲麾將軍,9
宋,靈臺郎,14
宋,領樞密院事,1
宋,領軍衛大將軍,1
宋,領軍衛將軍,1
宋,顯文閣待制,7
宋,顯文閣直學士,2
宋,顯謨閣學士,32
宋,顯謨閣待制,82
宋,顯謨閣直學士,50
宋,飛騎尉,2
宋,食實封,7
宋,食邑,14
宋,餘杭庫吏,1
宋,館伴正旦使,1
宋,館職,1
宋,館閣,3
宋,館閣校勘,28
宋,館閣讀書,1
宋,香藥庫使,2
